"fname","Type","Name","RA_ICRS","DE_ICRS","AllNames"
"hsc591","o","HSC_591",302.74493584,38.25166958,"HSC_591"
"hsc592","m","HSC_592",298.66656815,40.25270963,"HSC_592"
"hsc593","o","HSC_593",302.12799947,38.62421256,"HSC_593"
"hsc594","m","HSC_594",281.25467391,46.12301837,"HSC_594"
"hsc595","o","HSC_595",306.59259764,36.44907309,"HSC_595"
"hsc598","m","HSC_598",335.21648639,13.20897655,"HSC_598"
"hsc599","o","HSC_599",304.72129485,38.18791398,"HSC_599"
"hsc600","m","HSC_600",311.71057191,34.37327007,"HSC_600"
"hsc601","m","HSC_601",305.07430618,38.46070664,"HSC_601"
"hsc602","o","HSC_602",304.95301918,38.69960458,"HSC_602"
"hsc603","m","HSC_603",299.01009013,41.60476953,"HSC_603"
"hsc604","o","HSC_604",306.77514483,37.79247633,"HSC_604"
"hsc606","m","HSC_606",320.83698102,28.13582167,"HSC_606"
"hsc607","o","HSC_607",306.26616447,38.35815278,"HSC_607"
"hsc609","o","HSC_609",302.33503697,41.10148815,"HSC_609"
"hsc611","o","HSC_611",304.62609591,40.21607841,"HSC_611"
"hsc612","o","HSC_612",311.19645335,36.73965681,"HSC_612"
"hsc613","m","HSC_613",312.33743168,36.26069361,"HSC_613"
"hsc614","o","HSC_614",302.60942797,41.75202712,"HSC_614"
"hsc615","o","HSC_615",308.76907705,38.47985594,"HSC_615"
"hsc616","m","HSC_616",308.59700518,38.9000367,"HSC_616"
"hsc617","m","HSC_617",312.49609892,36.57065341,"HSC_617"
"hsc618","o","HSC_618",306.74476938,40.05275085,"HSC_618"
"hsc619","o","HSC_619",306.58502463,40.23504713,"HSC_619"
"hsc620","o","HSC_620",306.30481814,40.40412685,"HSC_620"
"hsc622","o","HSC_622",307.86349415,40.73155298,"HSC_622"
"hsc623","m","HSC_623",318.12067675,34.24170785,"HSC_623"
"hsc624","o","HSC_624",307.28446269,41.2637349,"HSC_624"
"hsc625","o","HSC_625",308.19771946,40.83775174,"HSC_625"
"hsc626","o","HSC_626",306.69065093,41.66886945,"HSC_626"
"hsc627","o","HSC_627",310.50209439,39.67037873,"HSC_627"
"hsc628","o","HSC_628",309.39748829,40.35115432,"HSC_628"
"hsc629","m","HSC_629",303.724971,43.39404399,"HSC_629"
"hsc630","o","HSC_630",307.71007504,41.44863244,"HSC_630"
"hsc631","o","HSC_631",311.03170369,39.6956887,"HSC_631"
"hsc632","o","HSC_632",306.6804744,42.66121827,"HSC_632"
"hsc633","m","HSC_633",307.3753618,42.39364395,"HSC_633"
"hsc635","o","HSC_635",317.77645188,36.27867943,"HSC_635"
"hsc636","m","HSC_636",312.13045613,40.19343287,"HSC_636"
"hsc637","o","HSC_637",311.77312572,40.58418347,"HSC_637"
"hsc638","o","HSC_638",310.35651322,41.66463292,"HSC_638"
"hsc639","o","HSC_639",312.40921206,40.46089935,"HSC_639"
"hsc640","o","HSC_640",309.77386589,42.12040166,"HSC_640"
"hsc641","m","HSC_641",295.84965056,48.90737567,"HSC_641"
"hsc643","o","HSC_643",312.70691705,41.71977499,"HSC_643"
"hsc644","o","HSC_644",310.46241105,43.39877298,"HSC_644"
"hsc645","o","HSC_645",307.13507225,45.18770493,"HSC_645"
"hsc647","o","HSC_647",312.046222,42.9656801,"HSC_647"
"hsc648","o","HSC_648",311.72677938,43.41877066,"HSC_648"
"hsc649","o","HSC_649",313.84289662,42.14202751,"HSC_649"
"hsc650","o","HSC_650",307.44995021,45.86457844,"HSC_650"
"hsc651","m","HSC_651",319.62184676,38.3995778,"HSC_651"
"hsc652","o","HSC_652",311.14050331,44.01447561,"HSC_652"
"hsc653","o","HSC_653",311.5374495,43.84128165,"HSC_653"
"hsc654","o","HSC_654",311.60685248,43.89964952,"HSC_654"
"hsc655","o","HSC_655",309.38965339,45.19026625,"HSC_655"
"hsc656","o","HSC_656",308.71536139,45.7906452,"HSC_656"
"hsc657","o","HSC_657",306.68821809,46.82468733,"HSC_657"
"hsc658","o","HSC_658",310.21492982,45.15302694,"HSC_658"
"hsc659","o","HSC_659",311.23464571,44.62103229,"HSC_659"
"hsc660","o","HSC_660",310.90156077,44.91770371,"HSC_660"
"hsc661","m","HSC_661",317.59430028,40.79021054,"HSC_661"
"hsc662","o","HSC_662",314.06207305,43.12674054,"HSC_662"
"hsc663","o","HSC_663",307.67588448,46.74278889,"HSC_663"
"hsc665","o","HSC_665",310.59558997,45.49431275,"HSC_665"
"hsc667","o","HSC_667",311.54847871,45.26465839,"HSC_667"
"hsc669","o","HSC_669",309.90635919,46.35212414,"HSC_669"
"hsc672","o","HSC_672",307.37460191,49.05223812,"HSC_672"
"hsc673","m","HSC_673",312.42481255,46.63638871,"HSC_673"
"hsc674","m","HSC_674",314.15620025,45.6799651,"HSC_674"
"hsc675","o","HSC_675",315.71082423,44.76375668,"HSC_675"
"hsc677","m","HSC_677",318.9450385,42.69201614,"HSC_677"
"hsc679","o","HSC_679",311.20324047,47.59638314,"HSC_679"
"hsc680","m","HSC_680",311.52258001,47.49385099,"HSC_680"
"hsc681","o","HSC_681",310.25424503,48.20630967,"HSC_681"
"hsc682","o","HSC_682",313.11515506,46.93033066,"HSC_682"
"hsc683","m","HSC_683",333.42419672,30.30405885,"HSC_683"
"hsc684","o","HSC_684",320.5445601,42.3500246,"HSC_684"
"hsc686","m","HSC_686",330.30505825,34.3187976,"HSC_686"
"hsc687","m","HSC_687",314.58173169,46.81156653,"HSC_687"
"hsc688","d","HSC_688",217.19819293,48.1117534,"HSC_688"
"hsc689","m","HSC_689",321.57024784,42.48322066,"HSC_689"
"hsc691","m","HSC_691",324.40671867,40.39469079,"HSC_691"
"hsc692","o","HSC_692",314.36126093,47.56917069,"HSC_692"
"hsc693","m","HSC_693",314.68320848,47.5384246,"HSC_693"
"hsc694","o","HSC_694",320.05775655,44.4273129,"HSC_694"
"hsc695","m","HSC_695",242.13900867,57.38480972,"HSC_695"
"hsc696","m","HSC_696",322.82306562,42.5447095,"HSC_696"
"hsc697","o","HSC_697",317.5180359,46.45768954,"HSC_697"
"hsc698","m","HSC_698",316.50511289,47.45927415,"HSC_698"
"hsc699","m","HSC_699",324.53916513,41.83170753,"HSC_699"
"hsc700","o","HSC_700",312.65422217,50.07329065,"HSC_700"
"hsc701","d","HSC_701",219.71761871,50.65995185,"HSC_701"
"hsc702","m","HSC_702",308.16051481,52.65719881,"HSC_702"
"hsc703","m","HSC_703",322.86300056,44.08695607,"HSC_703"
"hsc704","m","HSC_704",301.8747985,55.32558104,"HSC_704"
"hsc705","m","HSC_705",325.99058229,41.96761114,"HSC_705"
"hsc706","o","HSC_706",314.31951628,50.04115965,"HSC_706"
"hsc707","m","HSC_707",303.64871523,54.83805955,"HSC_707"
"hsc708","o","HSC_708",320.75299629,46.25974675,"HSC_708"
"hsc709","o","HSC_709",316.14972992,49.48851493,"HSC_709"
"hsc710","o","HSC_710",316.78953073,49.1194662,"HSC_710"
"hsc711","m","HSC_711",290.54638546,58.87125328,"HSC_711"
"hsc712","o","HSC_712",318.36142884,48.24414742,"HSC_712"
"hsc713","o","HSC_713",315.92497054,49.86810298,"HSC_713"
"hsc714","o","HSC_714",318.56524068,48.64319044,"HSC_714"
"hsc715","o","HSC_715",314.491108,51.0269421,"HSC_715"
"hsc717","m","HSC_717",324.77507247,44.34789613,"HSC_717"
"hsc718","o","HSC_718",318.92712372,48.54227106,"HSC_718"
"hsc719","m","HSC_719",317.42762553,49.62523853,"HSC_719"
"hsc720","o","HSC_720",311.39465342,52.98690394,"HSC_720"
"hsc721","o","HSC_721",317.89943283,49.91119286,"HSC_721"
"hsc722","m","HSC_722",355.06168162,3.77077639,"HSC_722"
"hsc723","o","HSC_723",316.74586719,51.15991077,"HSC_723"
"hsc724","o","HSC_724",317.13159131,51.05374147,"HSC_724"
"hsc725","m","HSC_725",326.45528551,44.62893256,"HSC_725"
"hsc726","o","HSC_726",318.1790168,50.59614743,"HSC_726"
"hsc727","m","HSC_727",285.52001341,61.38158559,"HSC_727"
"hsc728","o","HSC_728",322.60343813,47.84790111,"HSC_728"
"hsc729","m","HSC_729",309.24485008,55.32904142,"HSC_729"
"hsc730","m","HSC_730",318.05111494,51.78265428,"HSC_730"
"hsc731","o","HSC_731",324.51510609,47.57621157,"HSC_731"
"hsc732","o","HSC_732",320.73881658,50.26634697,"HSC_732"
"hsc734","o","HSC_734",327.73123904,45.47907481,"HSC_734"
"hsc735","m","HSC_735",326.9889955,47.86330513,"HSC_735"
"hsc736","m","HSC_736",333.00547185,42.66377735,"HSC_736"
"hsc737","o","HSC_737",308.87432825,58.3892506,"HSC_737"
"hsc738","o","HSC_738",317.06830004,54.8215901,"HSC_738"
"hsc739","o","HSC_739",323.26207064,51.30683498,"HSC_739"
"hsc740","o","HSC_740",321.23657687,52.81150132,"HSC_740"
"hsc741","o","HSC_741",316.45958126,55.5378958,"HSC_741"
"hsc742","o","HSC_742",308.26235457,59.70836362,"HSC_742"
"hsc743","m","HSC_743",316.7561062,56.14305401,"HSC_743"
"hsc744","m","HSC_744",294.67688791,63.34558372,"HSC_744"
"hsc745","m","HSC_745",336.6763762,40.57954003,"HSC_745"
"hsc746","o","HSC_746",326.88076768,50.32441673,"HSC_746"
"hsc747","m","HSC_747",345.79711256,28.69399934,"HSC_747"
"hsc748","o","HSC_748",324.06129078,52.99244578,"HSC_748"
"hsc749","m","HSC_749",358.47027089,3.45550369,"HSC_749"
"hsc750","o","HSC_750",330.95871989,48.19266606,"HSC_750"
"hsc751","m","HSC_751",327.79394404,50.9213246,"HSC_751"
"hsc752","o","HSC_752",318.60730884,56.85135995,"HSC_752"
"hsc754","o","HSC_754",320.80101367,56.04675929,"HSC_754"
"hsc757","m","HSC_757",318.02033963,58.00906444,"HSC_757"
"hsc758","m","HSC_758",323.98321423,55.1171061,"HSC_758"
"hsc759","m","HSC_759",225.1466823,59.38615478,"HSC_759"
"hsc760","m","HSC_760",325.81573347,54.02582627,"HSC_760"
"hsc761","m","HSC_761",333.04949824,48.18995418,"HSC_761"
"hsc762","o","HSC_762",327.96268395,52.7393901,"HSC_762"
"hsc763","o","HSC_763",323.98316596,55.9256071,"HSC_763"
"hsc764","o","HSC_764",318.61431383,59.24643277,"HSC_764"
"hsc765","o","HSC_765",329.36203196,52.69845048,"HSC_765"
"hsc766","o","HSC_766",329.26269392,52.84840393,"HSC_766"
"hsc767","o","HSC_767",322.68545073,57.39628117,"HSC_767"
"hsc768","m","HSC_768",331.35296208,51.40262772,"HSC_768"
"hsc769","o","HSC_769",325.63298102,55.73775343,"HSC_769"
"hsc770","o","HSC_770",325.25738039,56.05423871,"HSC_770"
"hsc771","o","HSC_771",322.47165739,57.79231718,"HSC_771"
"hsc772","o","HSC_772",326.51847189,55.59265553,"HSC_772"
"hsc773","o","HSC_773",327.57506084,54.87559949,"HSC_773"
"hsc774","m","HSC_774",323.60327262,57.50739377,"HSC_774"
"hsc776","o","HSC_776",327.7326383,55.24123159,"HSC_776"
"hsc777","m","HSC_777",332.49596733,51.93961799,"HSC_777"
"hsc778","m","HSC_778",349.3976786,29.79495259,"HSC_778"
"hsc779","o","HSC_779",332.63441987,52.59420395,"HSC_779"
"hsc780","d","HSC_780",229.39008194,63.60690804,"HSC_780"
"hsc781","m","HSC_781",311.32540314,64.83236072,"HSC_781"
"hsc782","m","HSC_782",284.83942366,69.61145656,"HSC_782"
"hsc784","m","HSC_784",321.66304087,60.87629369,"HSC_784"
"hsc785","o","HSC_785",330.36099989,55.70714836,"HSC_785"
"hsc786","m","HSC_786",322.4632644,61.57925471,"HSC_786"
"hsc787","o","HSC_787",331.27461677,56.33330025,"HSC_787"
"hsc788","o","HSC_788",331.35437136,57.06827631,"HSC_788"
"hsc789","m","HSC_789",329.12234958,58.91030116,"HSC_789"
"hsc790","o","HSC_790",329.30531129,59.08605153,"HSC_790"
"hsc791","m","HSC_791",336.64577959,53.50342757,"HSC_791"
"hsc792","o","HSC_792",332.66417461,57.25339074,"HSC_792"
"hsc793","o","HSC_793",334.89978003,55.76379941,"HSC_793"
"hsc794","o","HSC_794",333.16427542,57.26200773,"HSC_794"
"hsc795","m","HSC_795",343.72682179,46.09984043,"HSC_795"
"hsc796","o","HSC_796",332.59212395,57.76507401,"HSC_796"
"hsc797","o","HSC_797",334.83071545,55.98337883,"HSC_797"
"hsc798","m","HSC_798",338.88927405,52.20470082,"HSC_798"
"hsc800","m","HSC_800",337.89019009,53.53184612,"HSC_800"
"hsc801","o","HSC_801",340.36192053,50.90936157,"HSC_801"
"hsc802","m","HSC_802",346.44549723,42.65169135,"HSC_802"
"hsc803","m","HSC_803",332.19846318,58.58986186,"HSC_803"
"hsc804","m","HSC_804",338.28283372,53.37749299,"HSC_804"
"hsc805","m","HSC_805",339.00675722,52.85557742,"HSC_805"
"hsc806","o","HSC_806",333.13163267,58.31557512,"HSC_806"
"hsc807","o","HSC_807",336.73138049,55.63961234,"HSC_807"
"hsc808","m","HSC_808",308.0803259,69.52556272,"HSC_808"
"hsc809","m","HSC_809",338.3744479,54.57795196,"HSC_809"
"hsc810","o","HSC_810",349.08217034,40.32197095,"HSC_810"
"hsc811","o","HSC_811",328.41391107,62.64878523,"HSC_811"
"hsc812","m","HSC_812",345.6534608,46.61713253,"HSC_812"
"hsc813","o","HSC_813",331.58111231,61.17394713,"HSC_813"
"hsc814","o","HSC_814",322.12720574,66.44632688,"HSC_814"
"hsc815","m","HSC_815",333.51035608,60.39842537,"HSC_815"
"hsc816","o","HSC_816",333.50104503,60.5757188,"HSC_816"
"hsc817","m","HSC_817",341.07738093,53.91624205,"HSC_817"
"hsc818","o","HSC_818",337.01919002,58.16539821,"HSC_818"
"hsc820","d","HSC_820",203.67093994,49.15507083,"HSC_820"
"hsc821","o","HSC_821",338.2483162,57.31896874,"HSC_821"
"hsc823","m","HSC_823",333.4348916,61.40988459,"HSC_823"
"hsc824","o","HSC_824",333.9336052,61.78915548,"HSC_824"
"hsc825","m","HSC_825",348.58922229,46.104935,"HSC_825"
"hsc826","o","HSC_826",341.4288297,56.32978452,"HSC_826"
"hsc828","m","HSC_828",342.3505978,55.65959631,"HSC_828"
"hsc829","m","HSC_829",342.98722926,55.23848652,"HSC_829"
"hsc830","m","HSC_830",345.56620679,52.62738906,"HSC_830"
"hsc831","o","HSC_831",339.91587044,58.98580261,"HSC_831"
"hsc832","o","HSC_832",338.94669907,60.00674928,"HSC_832"
"hsc833","o","HSC_833",342.53559606,57.17243332,"HSC_833"
"hsc835","o","HSC_835",337.82825021,62.00071793,"HSC_835"
"hsc836","o","HSC_836",341.42900521,59.30436596,"HSC_836"
"hsc837","o","HSC_837",343.05740539,58.03644063,"HSC_837"
"hsc838","o","HSC_838",342.51658994,58.82683082,"HSC_838"
"hsc839","o","HSC_839",344.38465884,56.82018292,"HSC_839"
"hsc841","o","HSC_841",335.95398523,64.54805518,"HSC_841"
"hsc842","o","HSC_842",349.04793266,50.88593286,"HSC_842"
"hsc844","m","HSC_844",345.22162302,56.68395687,"HSC_844"
"hsc845","o","HSC_845",343.18605667,59.15665181,"HSC_845"
"hsc846","o","HSC_846",347.65772481,54.4066804,"HSC_846"
"hsc848","m","HSC_848",356.71692324,35.94293671,"HSC_848"
"hsc849","o","HSC_849",344.21511222,58.78022315,"HSC_849"
"hsc852","o","HSC_852",342.9480619,60.38977038,"HSC_852"
"hsc853","o","HSC_853",337.37207516,65.1871646,"HSC_853"
"hsc854","o","HSC_854",346.83113794,56.82684681,"HSC_854"
"hsc855","m","HSC_855",344.22141627,60.03519596,"HSC_855"
"hsc856","o","HSC_856",346.35302549,57.82377955,"HSC_856"
"hsc857","o","HSC_857",340.23437059,64.13658153,"HSC_857"
"hsc858","o","HSC_858",344.54195526,60.20841129,"HSC_858"
"hsc859","m","HSC_859",354.86548737,43.82702548,"HSC_859"
"hsc860","o","HSC_860",345.34058533,59.75869105,"HSC_860"
"hsc861","m","HSC_861",336.4522347,67.25871295,"HSC_861"
"hsc862","o","HSC_862",342.75740347,62.5102489,"HSC_862"
"hsc863","o","HSC_863",340.90831824,64.19444661,"HSC_863"
"hsc864","m","HSC_864",340.69950803,64.82829088,"HSC_864"
"hsc865","m","HSC_865",353.78938739,47.48166863,"HSC_865"
"hsc866","o","HSC_866",345.66868846,60.29832195,"HSC_866"
"hsc867","d","HSC_867",200.84411885,49.7419768,"HSC_867"
"hsc868","o","HSC_868",343.46090879,62.81902969,"HSC_868"
"hsc869","o","HSC_869",345.17481972,61.3128542,"HSC_869"
"hsc870","o","HSC_870",344.03363789,62.6179645,"HSC_870"
"hsc872","o","HSC_872",345.22748388,61.60675883,"HSC_872"
"hsc873","m","HSC_873",345.06262715,61.99739399,"HSC_873"
"hsc875","m","HSC_875",348.36070897,59.34879344,"HSC_875"
"hsc876","m","HSC_876",322.24727482,75.08814669,"HSC_876"
"hsc877","o","HSC_877",347.64453333,61.13927854,"HSC_877"
"hsc878","m","HSC_878",348.31348909,60.35965666,"HSC_878"
"hsc879","o","HSC_879",347.92960361,60.85754296,"HSC_879"
"hsc880","o","HSC_880",348.75360051,59.99886976,"HSC_880"
"hsc881","m","HSC_881",347.99554598,61.08112647,"HSC_881"
"hsc882","m","HSC_882",349.2660807,59.79596965,"HSC_882"
"hsc883","m","HSC_883",356.61765211,46.38517753,"HSC_883"
"hsc884","o","HSC_884",348.27971279,61.71191539,"HSC_884"
"hsc885","o","HSC_885",350.85066887,58.69061868,"HSC_885"
"hsc886","m","HSC_886",356.93288557,46.77054179,"HSC_886"
"hsc887","o","HSC_887",343.40624131,67.02577708,"HSC_887"
"hsc888","o","HSC_888",349.61390961,60.69589018,"HSC_888"
"hsc889","m","HSC_889",344.45817814,66.26814197,"HSC_889"
"hsc890","m","HSC_890",351.96493521,57.66290275,"HSC_890"
"hsc891","o","HSC_891",337.18848884,71.28303641,"HSC_891"
"hsc892","m","HSC_892",347.83163013,63.27874524,"HSC_892"
"hsc893","o","HSC_893",352.03612514,57.71716335,"HSC_893"
"hsc894","m","HSC_894",324.05702801,76.35822113,"HSC_894"
"hsc895","m","HSC_895",353.16165078,56.67428082,"HSC_895"
"hsc896","o","HSC_896",352.32082122,58.2019328,"HSC_896"
"hsc897","m","HSC_897",343.0848251,68.64003722,"HSC_897"
"hsc898","o","HSC_898",347.77659781,65.14463344,"HSC_898"
"hsc899","m","HSC_899",352.42247497,59.65566546,"HSC_899"
"hsc900","m","HSC_900",353.78080469,58.60792934,"HSC_900"
"hsc901","o","HSC_901",348.53988787,65.66437749,"HSC_901"
"hsc903","o","HSC_903",351.73817593,62.07016289,"HSC_903"
"hsc905","o","HSC_905",353.43823332,60.04007286,"HSC_905"
"hsc906","m","HSC_906",200.95107255,55.70816654,"HSC_906"
"hsc907","o","HSC_907",352.45950271,62.56738689,"HSC_907"
"hsc908","r","HSC_908",11.76090187,-20.7910388,"HSC_908"
"hsc910","m","HSC_910",354.81807255,59.33167243,"HSC_910"
"hsc911","m","HSC_911",2.41002555,38.02471569,"HSC_911"
"hsc912","o","HSC_912",349.71529297,66.64630525,"HSC_912"
"hsc913","m","HSC_913",352.23162176,64.46816495,"HSC_913"
"hsc914","o","HSC_914",353.72550718,63.37182831,"HSC_914"
"hsc915","o","HSC_915",348.91148166,69.8461133,"HSC_915"
"hsc916","o","HSC_916",349.32581117,69.50737501,"HSC_916"
"hsc917","o","HSC_917",354.63762858,63.49142372,"HSC_917"
"hsc919","o","HSC_919",356.51626905,62.27646979,"HSC_919"
"hsc920","o","HSC_920",356.33981363,62.79345519,"HSC_920"
"hsc921","m","HSC_921",5.5135678,30.87952658,"HSC_921"
"hsc922","o","HSC_922",358.77200627,59.71261511,"HSC_922"
"hsc923","o","HSC_923",357.26581888,63.3967119,"HSC_923"
"hsc924","m","HSC_924",0.28568541,58.61733144,"HSC_924"
"hsc925","o","HSC_925",354.76965812,68.71780531,"HSC_925"
"hsc926","m","HSC_926",359.99235081,59.75364684,"HSC_926"
"hsc927","m","HSC_927",353.82823215,70.08998518,"HSC_927"
"hsc929","o","HSC_929",359.49361316,61.3430772,"HSC_929"
"hsc930","m","HSC_930",359.84835794,60.79592935,"HSC_930"
"hsc931","m","HSC_931",359.76115419,61.36984939,"HSC_931"
"hsc932","m","HSC_932",0.05450046,61.06519101,"HSC_932"
"hsc934","o","HSC_934",359.89722631,62.44023191,"HSC_934"
"hsc935","o","HSC_935",359.65681396,63.20733241,"HSC_935"
"hsc936","o","HSC_936",356.83065402,68.25153318,"HSC_936"
"hsc937","o","HSC_937",359.49175897,63.79172391,"HSC_937"
"hsc938","o","HSC_938",359.97828438,63.86418661,"HSC_938"
"hsc939","m","HSC_939",7.28987023,33.45505578,"HSC_939"
"hsc940","m","HSC_940",358.71405414,69.2832548,"HSC_940"
"hsc941","o","HSC_941",2.52834864,61.35774088,"HSC_941"
"hsc942","o","HSC_942",3.53210774,59.94911308,"HSC_942"
"hsc943","o","HSC_943",2.07018387,64.55060468,"HSC_943"
"hsc944","o","HSC_944",2.82693514,62.79879202,"HSC_944"
"hsc945","o","HSC_945",359.63740512,69.97334629,"HSC_945"
"hsc946","o","HSC_946",2.42815875,65.34098846,"HSC_946"
"hsc947","o","HSC_947",4.22998694,62.83538922,"HSC_947"
"hsc948","o","HSC_948",5.73245085,58.34471819,"HSC_948"
"hsc949","o","HSC_949",3.69321621,67.34511664,"HSC_949"
"hsc950","m","HSC_950",4.10646804,66.6031086,"HSC_950"
"hsc951","o","HSC_951",4.54125037,65.82627429,"HSC_951"
"hsc952","o","HSC_952",7.83159199,50.0584405,"HSC_952"
"hsc954","o","HSC_954",6.00081813,64.71922193,"HSC_954"
"hsc955","o","HSC_955",5.03526335,69.23097024,"HSC_955"
"hsc956","m","HSC_956",325.81444368,86.58321854,"HSC_956"
"hsc957","m","HSC_957",8.87753083,49.44014703,"HSC_957"
"hsc958","m","HSC_958",5.70040852,68.32781354,"HSC_958"
"hsc959","o","HSC_959",6.08334564,67.22359858,"HSC_959"
"hsc960","o","HSC_960",8.23806388,58.36278476,"HSC_960"
"hsc961","m","HSC_961",8.08030775,59.67244125,"HSC_961"
"hsc962","m","HSC_962",8.1924616,60.02753863,"HSC_962"
"hsc964","o","HSC_964",8.43799667,63.17485307,"HSC_964"
"hsc965","o","HSC_965",9.11183082,59.19612226,"HSC_965"
"hsc966","m","HSC_966",8.97500349,61.365882,"HSC_966"
"hsc969","m","HSC_969",9.99047267,58.33814087,"HSC_969"
"hsc970","o","HSC_970",9.82336393,62.34941838,"HSC_970"
"hsc973","o","HSC_973",11.10481439,55.20407892,"HSC_973"
"hsc974","o","HSC_974",10.29672336,66.93058065,"HSC_974"
"hsc975","o","HSC_975",11.1619429,63.80474686,"HSC_975"
"hsc976","m","HSC_976",9.9995626,79.31976132,"HSC_976"
"hsc977","m","HSC_977",11.80540954,60.10275857,"HSC_977"
"hsc978","m","HSC_978",11.87104383,61.2897248,"HSC_978"
"hsc979","m","HSC_979",12.52443023,40.89124541,"HSC_979"
"hsc980","o","HSC_980",12.86331038,62.97228938,"HSC_980"
"hsc981","m","HSC_981",13.01529098,60.83024487,"HSC_981"
"hsc983","o","HSC_983",13.58995968,59.86267703,"HSC_983"
"hsc984","m","HSC_984",14.01437691,68.58347391,"HSC_984"
"hsc985","o","HSC_985",13.83639887,59.38049947,"HSC_985"
"hsc986","m","HSC_986",14.03627832,47.37038149,"HSC_986"
"hsc988","o","HSC_988",15.30538585,65.18644747,"HSC_988"
"hsc990","o","HSC_990",16.05737038,67.40699072,"HSC_990"
"hsc991","o","HSC_991",15.65606886,59.79768405,"HSC_991"
"hsc992","m","HSC_992",16.03235065,63.03498342,"HSC_992"
"hsc993","o","HSC_993",16.47835615,63.00219283,"HSC_993"
"hsc994","o","HSC_994",16.40387974,58.99639166,"HSC_994"
"hsc995","m","HSC_995",16.40516516,58.50251066,"HSC_995"
"hsc996","o","HSC_996",17.38945722,64.60456731,"HSC_996"
"hsc997","o","HSC_997",17.80238632,65.22631571,"HSC_997"
"hsc998","m","HSC_998",15.84606881,45.86565236,"HSC_998"
"hsc999","m","HSC_999",17.06797309,57.48535717,"HSC_999"
"hsc1000","o","HSC_1000",18.39949842,63.75893536,"HSC_1000"
"hsc1001","o","HSC_1001",17.61207055,57.7303163,"HSC_1001"
"hsc1002","m","HSC_1002",16.04455933,40.48389476,"HSC_1002"
"hsc1003","o","HSC_1003",19.16834172,64.84008171,"HSC_1003"
"hsc1004","o","HSC_1004",18.44002443,61.24706931,"HSC_1004"
"hsc1005","m","HSC_1005",18.42055578,60.97099563,"HSC_1005"
"hsc1006","m","HSC_1006",19.19516381,64.11914069,"HSC_1006"
"hsc1007","o","HSC_1007",20.031394,66.86905781,"HSC_1007"
"hsc1008","o","HSC_1008",20.89743794,66.9758447,"HSC_1008"
"hsc1010","m","HSC_1010",20.6262548,65.89935726,"HSC_1010"
"hsc1011","o","HSC_1011",19.55723212,61.17922331,"HSC_1011"
"hsc1012","o","HSC_1012",20.16567164,63.3391126,"HSC_1012"
"hsc1013","o","HSC_1013",20.89626519,65.43109943,"HSC_1013"
"hsc1014","o","HSC_1014",20.18766351,62.51007304,"HSC_1014"
"hsc1015","o","HSC_1015",24.6749631,71.80843408,"HSC_1015"
"hsc1016","m","HSC_1016",19.30451149,54.12996516,"HSC_1016"
"hsc1018","o","HSC_1018",23.33880132,66.91804655,"HSC_1018"
